id	text	audio_url	translate_id	translate_text
4778395	The accident occurred at the mouth of the tunnel.	NULL	5161381	Tai nạn xảy ra ở cửa của đường hầm.
4781208	Yes, I have a problem with you Americans!	NULL	6275541	Ừ đấy, tôi có vấn đề với người Mỹ các người!
4783696	Did you eat yet?	NULL	4785964	Bạn đã ăn chưa?
4784039	They're eating sandwiches.	http://www.manythings.org/tatoeba	4785963	Họ đang ăn bánh mì xăng-uých.
4784310	She is just an ordinary girl.	NULL	4785962	Cô ta chỉ là một cô gái bình thường
4784315	She is not as punctual as her little sister.	NULL	4785961	Cô ta không đúng giờ bằng em gái của mình.
4784344	Don't forget to bring a camera.	http://www.manythings.org/tatoeba	9025172	Đừng quên mang theo một chiếc máy ảnh.
4784349	That house is much better than his house.	NULL	4785959	Ngôi nhà đó tốt hơn nhà này nhiều.
4784359	She comes from Germany.	NULL	4785958	Cô ta đến từ nước Đức.
4784389	My brother named his cat Huazi.	NULL	4785957	Em trai tôi đặt tên cho con mèo của nó là Huazi.
4784395	In front of you, you can see Tiananmen Square.	NULL	4785956	Nhìn thẳng về phía trước, bạn sẽ nhìn thấy quảng trường Thiên An Môn.
4784399	They named her baby Jenny.	NULL	4785955	Họ đặt tên cho con cô ta là Jenny.
4785513	Tom is the tallest man I know.	http://www.manythings.org/tatoeba	4785954	Tom là người cao nhất mà tôi biết.
4785809	Most men need variety.	NULL	4785953	Hầu hết người ta cần sự đa dạng.
4785873	Let's start at the second-to-last line.	NULL	4785952	Hãy bắt đầu ở dòng kế cuối.
4785929	Tom is the smartest one in our class.	http://www.manythings.org/tatoeba	4785951	Tom là người thông minh nhất trong lớp của chúng tôi.
4785930	Tom is the person I was waiting for.	http://www.manythings.org/tatoeba	4785950	Lúc đó tôi đang đợi Tom.
4785931	Tom is the only person who can do that, I think.	http://www.manythings.org/tatoeba	4785949	Tôi nghĩ Tom là người duy nhất có thể làm điều đó.
4785932	Tom is the one who was here last week.	http://www.manythings.org/tatoeba	4785948	Tom là người đã ở đây tuần trước.
4786604	Tom is scared to talk to Mary.	http://www.manythings.org/tatoeba	9075715	Tom sợ nói chuyện với Mary.
4790331	No reason, no reason.	NULL	9090757	Không có lý do, không có lý do.
4790844	Catalonia is not Spain.	NULL	5161448	Catalonia không phải là Tây Ban Nha.
4792243	I didn't know Mary was your girlfriend.	http://www.manythings.org/tatoeba	9002467	Tôi đã không biết Mary là bạn gái của bạn.
4798786	Is his name really Tom?	http://www.manythings.org/tatoeba	8992159	Tên anh ấy có thật là Tom không?
4798936	Let Tom send the letter.	http://www.manythings.org/tatoeba	5148109	Hãy để Tom gửi bức thư.
4803534	You've been really good to me.	http://www.manythings.org/tatoeba	8947120	Bạn đã giúp đỡ tôi rất nhiều.
4814622	Is Dimitris from Greece?	NULL	9071149	Có phải Dimitris đến từ Hy Lạp không?
4823829	He asked me to keep the secret.	NULL	584865	Anh ấy yêu cầu tôi giữ bí mật.
4827671	Everything is connected.	http://www.manythings.org/tatoeba	5148759	Mọi thứ đều được kết nối.
4828759	Tom is married and even has a son.	NULL	10222512	Tom đã kết hôn, thậm chí đã có một đứa con trai.
4833130	I would want to eat breakfast.	NULL	9081562	Tôi muốn ăn bữa sáng.
4844637	It's too late to apologize.	http://www.manythings.org/tatoeba	8993931	Bây giờ xin lỗi thì cũng đã quá muộn rồi.
4846744	I think Tom should be fired.	http://www.manythings.org/tatoeba	9016895	Tôi nghĩ là Tom nên bị sa thải.
4874354	I loved Marika's sense of humor.	NULL	10257832	Tôi yêu khiếu hài hước của Marika.
4876392	Why does he hate you so much?	NULL	9031459	Sao anh ấy lại ghét bạn đến vậy?
4877438	Did they sign?	NULL	9722168	Họ có ký không?
4879954	Tom died three days later.	http://www.manythings.org/tatoeba	5159879	Tom chết ba ngày sau đó.
4879976	Both Tom and Mary looked upset and disappointed.	http://www.manythings.org/tatoeba	9712857	Cả Tom lẫn Mary đều trông có vẻ thất vọng và không vui.
4887838	I've got to do it.	http://www.manythings.org/tatoeba	10257853	Chúng ta phải làm nó.
4889854	I would like to have a glass of tea.	NULL	5754815	Tôi sẽ dùng một tách trà.
4889941	We got the job done on time.	http://www.manythings.org/tatoeba	5161405	Chúng tôi đã hoàn thành công việc đúng lúc.
4890056	Did Tom need help?	http://www.manythings.org/tatoeba	5767725	Tom có cần giúp đỡ không?
4890863	I don't totally understand that.	http://www.manythings.org/tatoeba	9034104	Tôi không hoàn toàn hiểu điều đó.
4895545	Could you help me exchange some money?	NULL	5148019	Bạn có thể giúp tôi đổi một chút tiền được không?
4901276	We drink everything except water.	NULL	8957763	Chúng tôi uống tất cả mọi thứ trừ nước.
4908363	Do you need an umbrella?	http://www.manythings.org/tatoeba	9474323	Bạn có cần dù không?
4919030	I'm going to need some more time.	http://www.manythings.org/tatoeba	9000832	Tôi sẽ cần thêm một chút thời gian.
4922024	When acid touches metal, a chemical reaction happens.	NULL	4929476	Khi axít tiếp xúc với kim loại, một phản ứng hóa học sẽ xảy ra.
4925369	You heard the news?	NULL	4925655	Bạn đã nghe bản tin chưa?
4927701	Is Tom alright?	NULL	5150867	Tom ổn chứ?
4928176	How much longer before you arrive?	NULL	9022482	Còn mấy tiếng nữa thì bạn đến vậy?
4929470	I love to watch people's reactions when I say who I am.	NULL	4929472	Tôi thích xem phản ứng của mọi người không tôi nói tôi là ai.
4929473	You need to have quick reactions to play these computer games.	NULL	4929475	Bạn cần phải có những phản ứng nhanh mới có thể chơi những trò chơi máy tính này.
4932007	As I recall, Tom's house is a little farther in from the main road.	NULL	6275221	Theo mình nhớ thì nhà của Tom hơi xa đường cái.
4932026	Lawyers will urge the parents to take further legal action.	NULL	4932030	Các luật sư hối thúc những ông ba bà mẹ thực hiện mạnh mẽ hơn những hành động hợp pháp.
4932037	I'd like some time to consider before I make a decision.	NULL	4932040	Tôi cần một ít thời gian cân nhắc trước khi tôi quyết định.
4935949	I'm supporting France in the World Cup.	NULL	4950215	Tôi ủng hộ đội Pháp ở World Cup.
4936039	Do you believe that he is telling the truth?	NULL	4936038	Cậu có tin nó đang nói sự thật không?
4936043	How can I add these sentences?	NULL	4936048	Làm sao tôi có thể thêm câu này vào?
4936045	This sentence is obsolete.	NULL	4936047	Câu này lỗi thời rồi.
4941076	Are you ready for spring?	http://www.manythings.org/tatoeba	8961959	Bạn đã sẵn sàng cho mùa xuân chưa?
4942386	Why are you still up? You should get to bed.	http://www.manythings.org/tatoeba	9056990	Sao bạn vẫn còn thức vậy? Bạn nên đi ngủ đi.
4943564	He is the love of my life.	NULL	8995693	Anh ấy là tình yêu của cuộc đời tôi.
4943621	How many times do I need to repeat it?	http://www.manythings.org/tatoeba	4950204	Tôi cần phải lặp lại điều này bao nhiêu lần nữa?
4947728	Tom is a bellfounder.	NULL	5150284	Tom là người làm chuông.
4948512	I have a hundred pesos.	NULL	4948529	Tôi có 100 đồng peso.
4948513	Where can I ride a motorcycle?	NULL	4948517	Tôi có thể chạy xe môtô ở đâu?
4948521	He feels powerless about his own life.	NULL	5150185	Anh ta cảm thấy bất lực về cuộc sống của chính mình.
4949941	The meeting lasted one hour.	http://www.manythings.org/tatoeba	9066092	Cuộc họp đó đã kéo dài một giờ đồng hồ.
4950747	Tom needs to seek help.	http://www.manythings.org/tatoeba	5161452	Tom cần tìm kiếm sự giúp đỡ.
4959377	I bought this book at the book store in front of the station.	http://www.manythings.org/tatoeba	9205696	Cuốn sách này tôi mua ở hiệu sách trước nhà ga.
4975636	Of course Tom doesn't want to serve God and money as well.	NULL	10282104	Dĩ nhiên Tom không muốn phục vụ chúa và cả tiền.
4976803	I'll be here all week.	http://www.manythings.org/tatoeba	9008621	Tôi sẽ ở đây cả tuần.
4983580	I'm really not sure.	http://www.manythings.org/tatoeba	9755150	Tôi thực sự cũng không chắc nữa.
4986292	He is not my father, he is my uncle.	NULL	4948538	Ông ấy không phải ba tôi, ông ta là chú của tôi.
4986297	He is sitting at the table.	NULL	744447	Anh ta ngồi ở bàn.
4986300	He is speaking loudly.	NULL	759660	Anh ta cao giọng nói.
4991245	Will anybody else come?	http://www.manythings.org/tatoeba	6275242	Còn ai khác sắp tới không?
4998384	These aren't my ideas.	http://www.manythings.org/tatoeba	5404928	Đó không phải là ý của tôi.
5000894	Complaints are rare.	http://www.manythings.org/tatoeba	5767686	Rất hiếm lời phàn nàn.
5001419	We need a new truck.	http://www.manythings.org/tatoeba	9013889	Chúng tôi cần một chiếc xe tải mới.
5006709	Do girls also masturbate?	NULL	8836629	Con gái cũng thủ dâm phải không?
5008708	Tom lives in a treehouse.	NULL	5147631	Tom sống ở một ngôi nhà trên cây.
5008963	We need to think big.	http://www.manythings.org/tatoeba	6285770	Bọn mình cần nghĩ lớn hơn.
5010241	It's a lovely idea.	NULL	5159583	Một ý tưởng đáng yêu.
5023761	All of these sentences need a full stop.	NULL	5037355	Tất cả những câu này cần để dấu chấm hết.
5024683	Tom wore a white jacket.	http://www.manythings.org/tatoeba	6275395	Tom mặc một chiếc áo khoác trắng.
5027034	We're all trying to win.	http://www.manythings.org/tatoeba	5144952	Tất cả chúng ta đều cố gắng để chiến thắng.
5050451	It was obvious that he wanted to kiss her.	NULL	5150299	Rõ ràng là anh ta muốn hôn cô ấy.
5054923	Tom is also a vegetarian.	http://www.manythings.org/tatoeba	5754878	Tom còn là một người ăn chay.
5058686	That's not a solution.	http://www.manythings.org/tatoeba	9013929	Đó không phải là cách giải quyết.
5062382	She's not poor.	NULL	5066483	Cô ấy không nghèo.
5063044	That's not her fault.	NULL	5066482	Đó không phải là lỗi của cô ấy.
5063323	Nobody can replace Tom.	http://www.manythings.org/tatoeba	5066481	Không một ai có thể thay thế Tom.
5064762	He told me his father was a doctor.	NULL	5066479	Anh ấy bảo tôi rằng cha của anh ấy là một bác sĩ.
5064905	All of them swim very fast.	http://www.manythings.org/tatoeba	5066478	Tất cả bọn họ đều bơi rất nhanh.
5066393	Isn't that what they want?	http://www.manythings.org/tatoeba	5066476	Không phải đó chính là điều họ mong muốn sao?
5067246	Why did you interfere in an affair that did not concern you at all?	NULL	9133730	Sao bạn lại xen vào một vấn đề không liên quan gì đến bạn hết vậy?
5068373	Is that just a coincidence?	http://www.manythings.org/tatoeba	8992149	Đó có đơn giản chỉ là một sự trùng hợp ngẫu nhiên hay không?
5068732	Tom couldn't tell Mary how he really felt.	http://www.manythings.org/tatoeba	9735744	Tom không nói được với Mary cảm xúc thực sự của anh ấy.
5069682	Right now I'm not thirsty.	NULL	6285769	Giờ mình không khát.
5069838	He's at the hotel now.	NULL	5158984	Anh ấy đang ở khách sạn.
5069839	The old church is located in the northern part of the city.	NULL	5071827	Nhà thờ cổ toạ lạc ở phần phía bắc của thành phố.
5071640	Chris will come here.	NULL	5071822	Chris sẽ tới đây.
5071643	One-third is less than one-half.	NULL	5071817	Một phần ba nhỏ hơn một nửa.
5073601	She told him not to get excited.	NULL	5159590	Cô ấy bảo cậu ta đừng có phấn khích.
5074310	This is very, very unusual.	http://www.manythings.org/tatoeba	5145552	Điều này rất rất không bình thường.
5074836	That camera is the smallest.	NULL	8997735	Cái máy ảnh đó là cái nhỏ nhất.
5074861	Tom is a middle school teacher.	http://www.manythings.org/tatoeba	5172019	Tom là một giáo viên trung học.
5078322	Tom loves programming and computer science.	NULL	9843976	Tom thích lập trình và khoa học máy tính.
5085561	Do you want to eat lunch with me, or go home?	NULL	8957167	Bạn muốn ăn trưa với tôi, hay là đi về nhà?
5088077	What else can you remember?	http://www.manythings.org/tatoeba	8957131	Bạn còn nhớ gì khác nữa không?
5096243	Isn't this against the rules?	http://www.manythings.org/tatoeba	6285768	Không phải điều này trái luật sao?
5096252	It's a very complex question.	http://www.manythings.org/tatoeba	5159950	Đó là một câu hỏi phức tạp.
5096583	What are your long term plans?	http://www.manythings.org/tatoeba	5150607	Kế hoạch dài hạn của bạn là gì?
5096658	The village I live in is very small.	http://www.manythings.org/tatoeba	9006296	Ngôi làng nơi tôi sống rất nhỏ.
5099670	Tom has always been a gentleman.	http://www.manythings.org/tatoeba	10273128	Tom luôn luôn là một quý ông.
5103244	Tom thinks Mary will never come back to Boston.	http://www.manythings.org/tatoeba	8795610	Tom nghĩ rằng Mary sẽ không bao giờ quay trở lại Boston.
5105733	Tom heard some shots.	http://www.manythings.org/tatoeba	8958591	Tom đã nghe thấy vài tiếng súng.
5107360	How is work?	NULL	9003248	Công việc thế nào?
5109498	Tom has called an ambulance.	http://www.manythings.org/tatoeba	5150300	Tom đã gọi một xe cứu thương.
5116037	Do you think that my work is easy?	http://www.manythings.org/tatoeba	10127942	Bạn có nghĩ là công việc của tôi đơn giản không?
